empresa_id,region,sector,actividad_ciiu,tamano,anio_ruc,personal_ocupado,remuneraciones,produccion_total,ventas_bienes_producidos,ventas_mercaderias,ventas_servicios,materia_prima,suministros_repuestos,total_insumos,consumo_intermedio,valor_agregado,gastos_operacionales,total_gastos_operacionales,gastos_financieros,arrendamientos,depreciaciones,formacion_capital_fijo,agua_m3,factor_expansion
EMP-4404,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,54,761351,1206207,0,8435783.0,0.0,0,10411.0,10411.0,331359,874848,139964,320948,40901,0.0,34936,16362.0,0.0,1.0
EMP-4405,Costa,Servicios,Actividades de alojamiento y de servicio de comidas,Mediana Empresa B,2020,36,369236,2323504,0,0.0,2250168.0,296927,33553.0,330480.0,1818808,504696,430058,1488328,0,120000.0,44866,3377.0,5448.0,9.692307692
EMP-4406,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,105,1008108,3981242,0,8554979.0,0.0,0,38857.0,38857.0,2087600,1893642,1482463,2048743,245468,920495.0,458500,505028.0,1608.0,1.0
EMP-4407,Costa,Servicios,Transporte y almacenamiento,Grande Empresa,2020,5,170422,1187766,0,35675407.0,139352.0,0,128.0,128.0,986884,200882,46639,986756,1598,10920.0,779,0.0,0.0,1.0
EMP-4408,Sierra,Construcción,Construcción,Mediana Empresa A,2020,8,379557,1472831,0,0.0,1463295.0,0,277451.0,277451.0,1133891,338940,63647,856440,4230,36000.0,0,0.0,0.0,1.0
EMP-4409,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,72,1107278,1672894,0,10140318.0,0.0,0,0.0,0.0,458819,1214075,152086,458819,72823,0.0,4394,0.0,0.0,1.0
EMP-4410,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,0,0,1282918,0,20331819.0,0.0,0,0.0,0.0,1010594,272324,719099,1010594,2241,0.0,3798,0.0,1364.0,1.0
EMP-4411,Sierra,Construcción,Construcción,Mediana Empresa A,2020,0,0,296995,1415370,0.0,0.0,0,652.0,652.0,210014,86981,208060,209362,0,0.0,0,0.0,0.0,33.94777555
EMP-4412,Costa,Manufactura,Industrias manufactureras,Grande Empresa,2020,368,3513432,13599630,0,0.0,13599630.0,0,608955.0,608955.0,9742844,3856786,3417747,9133889,18099,0.0,318195,80354.0,23625.0,1.0
EMP-4413,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,201,713364,2251633,0,7710622.0,0.0,0,14973.0,14973.0,1038627,1213006,350232,1023654,0,3840.0,484914,102707.0,5995.0,1.0
EMP-4414,Sierra,Servicios,"Actividades profesionales, científicas y técnicas",Mediana Empresa A,2020,4,931144,1952376,0,0.0,1952376.0,0,1.0,1.0,616594,1335782,123840,616593,0,0.0,41370,-251711.0,0.0,1.0
EMP-4415,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2019,0,0,1075954,0,29957217.0,0.0,0,0.0,0.0,1075717,237,1045360,1075717,8587,122852.0,0,0.0,0.0,1.0
EMP-4416,Costa,Servicios,Actividades de servicios administrativos y de apoyo,Grande Empresa,2020,355,11910637,14666761,0,0.0,14666761.0,0,37811.0,37811.0,2221539,12445222,336945,2183728,11926,32774.0,153056,1799612.0,0.0,1.0
EMP-4417,Costa,Minería,Explotación de minas y canteras,Grande Empresa,2020,2,101474,734350,0,5333846.0,0.0,0,53588.0,53588.0,226949,507401,138358,173361,183,0.0,692,0.0,0.0,2.213256484
EMP-4418,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,86,1524194,3646874,0,10403073.0,0.0,0,83902.0,83902.0,1697245,1949629,787448,1613343,441657,278337.0,427183,298452.0,0.0,1.0
EMP-4419,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,86,794337,2166614,0,20021436.0,0.0,0,66469.0,66469.0,988603,1178011,781967,922134,27250,364750.0,38207,1866290.0,300.0,1.0
EMP-4420,Sierra,Construcción,Construcción,Mediana Empresa A,2020,2,63400,1506090,0,0.0,1454901.0,0,782.0,782.0,1252061,254029,110102,1251279,1137,0.0,53096,0.0,0.0,1.0
EMP-4421,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa A,2020,8,38512,124172,0,1791639.0,0.0,0,2811.0,2811.0,74826,49346,63024,72015,474,31200.0,0,0.0,688.0,3.648463108
EMP-4422,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,8,665662,1717834,0,5325998.0,0.0,0,29382.0,29382.0,1548108,169726,463030,1518726,3662,140521.0,0,0.0,0.0,1.0
EMP-4423,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,1,15078,2669411,0,7535065.0,0.0,0,153975.0,153975.0,1028528,1640883,603282,874553,456,113396.0,3407,19492.0,1012.0,1.0
EMP-4424,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa A,2020,7,101395,290942,0,1240232.0,26410.0,0,0.0,0.0,145135,145807,45866,145135,1404,0.0,19179,10074.0,140.0,1.0
EMP-4425,Sierra,Servicios,Información y comunicación,Grande Empresa,2020,37,837565,5689310,0,0.0,5668796.0,0,7874.0,7874.0,2814066,2875244,674890,2806192,74915,101239.0,15077,33972.0,0.0,3.0
EMP-4426,Costa,Manufactura,Industrias manufactureras,Grande Empresa,2020,172,1472130,17748922,17402254,0.0,0.0,10488605,1266246.0,11754851.0,14309605,3439317,1782982,2554754,106976,45891.0,524391,879588.0,14020.0,1.0
EMP-4427,Sierra,Servicios,"Artes, entretenimiento y recreación",Mediana Empresa A,2020,4,37748,1613058,0,0.0,1613058.0,0,10908.0,10908.0,1314682,298376,1059299,1303774,0,7200.0,2978,1432.0,0.0,1.886141461
EMP-4428,Costa,Servicios,"Artes, entretenimiento y recreación",Mediana Empresa B,2020,9,105472,1963179,0,145754.0,1928796.0,0,262633.0,262633.0,1491345,471834,542106,1228712,15991,92352.0,25941,1060323.0,32127.0,1.541153597
EMP-4429,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,2020,7,83509,338166,0,4079618.0,12000.0,0,556.0,556.0,86019,252147,78124,85463,1368,0.0,58001,0.0,0.0,1.0
EMP-4430,Costa,Minería,Explotación de minas y canteras,Grande Empresa,2020,219,2337372,6763716,6761253,0.0,0.0,0,718346.0,718346.0,4107130,2656586,1828978,3388784,8360,342983.0,55468,32702.0,0.0,1.0
EMP-4431,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,19,303648,77523,0,5213466.0,0.0,0,29970.0,29970.0,203051,-125528,96190,173081,1008,43863.0,79,408.0,779.0,1.0
EMP-4432,Costa,Construcción,Construcción,Grande Empresa,2020,3,225420,11689084,0,0.0,11683260.0,0,0.0,0.0,11503053,186031,89790,11503053,22833,4945.0,0,0.0,0.0,1.0
EMP-4433,Sierra,Servicios,"Suministro de electricidad, gas, vapor y aire acondicionado",Mediana Empresa B,2020,3,155602,5051811,0,0.0,4906106.0,0,1448114.0,1448114.0,4740156,311655,75518,3292042,1510,2200.0,6826,834.0,0.0,2.605863192
EMP-4434,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,218,6625136,31118159,0,83897636.0,4050282.0,0,237616.0,237616.0,13256439,17861720,7338595,13018823,456076,29976.0,490002,545914.0,912.0,1.0
EMP-4435,Costa,Servicios,Actividades de alojamiento y de servicio de comidas,Mediana Empresa B,2020,175,1817372,4724243,0,0.0,4702832.0,2153224,142640.0,2295864.0,3091704,1632539,390749,795840,119877,0.0,124925,5326.0,23002.0,1.0
EMP-4436,Sierra,Servicios,Enseñanza,Mediana Empresa B,2020,105,2286315,3125556,0,0.0,3091392.0,0,76319.0,76319.0,714345,2411211,551271,638026,12843,92716.0,29336,53611.0,16310.0,6.055555556
EMP-4437,Sierra,Servicios,Enseñanza,Mediana Empresa B,2020,0,0,2754729,0,777364.0,2063991.0,0,388.0,388.0,2586317,168412,2147364,2585929,3399,7836.0,610,0.0,0.0,1.0
EMP-4438,Sierra,Servicios,Actividades de atención de la salud humana y de asistencia social,Mediana Empresa B,2020,47,454503,3407482,0,0.0,2774988.0,0,111433.0,111433.0,2321945,1085537,1977823,2210512,0,4859.0,64546,0.0,5265.0,10.59911578
EMP-4439,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,5,54007,2176569,0,7807006.0,0.0,0,1439484.0,1439484.0,1991371,185198,244982,551887,9132,0.0,18406,372000.0,0.0,1.0
EMP-4440,Costa,Construcción,Construcción,Mediana Empresa B,2020,6,81156,3139519,0,0.0,3126913.0,0,3033837.0,3033837.0,3083539,55980,15287,49702,0,0.0,2271,0.0,166.0,21.28633908
EMP-4441,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,80,847388,1806640,0,14793574.0,0.0,0,86618.0,86618.0,768392,1038248,360321,681774,12933,133130.0,21577,19626.0,1300.0,1.0
EMP-4442,Sierra,Manufactura,Industrias manufactureras,Grande Empresa,2020,25,602559,24715943,24093481,0.0,0.0,18672383,1619392.0,20291775.0,22009147,2706796,1077712,1717372,17120,0.0,97002,552136.0,320.0,1.0
EMP-4443,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2021,24,281619,1457987,0,17085512.0,3600.0,0,85000.0,85000.0,936694,521293,731113,851694,22609,349655.0,32615,67635.0,0.0,1.0
EMP-4444,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2020,1,28918,3564625,0,22382219.0,219177.0,0,108141.0,108141.0,5321316,-1756691,4288252,5213175,4729,2080.0,0,0.0,0.0,1.0
EMP-4445,Sierra,Servicios,"Actividades profesionales, científicas y técnicas",Grande Empresa,2021,20,3066274,58142513,0,0.0,58142183.0,0,38190.0,38190.0,50709209,7433304,1602066,50671019,5739,11372.0,70849,101658.0,93.0,1.0
EMP-4446,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2021,134,1257899,2826299,0,5574588.0,0.0,0,50916.0,50916.0,1821407,1004892,1635586,1770491,131396,1339452.0,214607,0.0,0.0,1.0
EMP-4447,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2021,24,430611,958325,0,10838793.0,0.0,0,10904.0,10904.0,500649,457676,330127,489745,14186,96959.0,18243,40362.0,4046.0,1.0
EMP-4448,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa A,2021,0,0,1036536,0,1377858.0,0.0,0,0.0,0.0,89327,947209,0,89327,172,0.0,0,0.0,0.0,1.0
EMP-4449,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2021,197,2738313,3619565,0,32696960.0,2234046.0,0,42437.0,42437.0,6198737,-2579172,2551936,6156300,371959,1497337.0,2452317,-191142.0,14240.0,1.0
EMP-4450,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2021,0,0,14043,0,8170586.0,0.0,0,0.0,0.0,8821,5222,2214,8821,0,0.0,0,0.0,0.0,1.0
EMP-4451,Sierra,Servicios,Actividades de atención de la salud humana y de asistencia social,Mediana Empresa B,2021,24,429186,2328501,0,0.0,2325939.0,0,202129.0,202129.0,1599016,729485,709932,1396887,2123,0.0,54231,0.0,7404.0,1.0
EMP-4452,Sierra,Servicios,Transporte y almacenamiento,Grande Empresa,2021,0,91534,30316340,0,0.0,30316340.0,0,0.0,0.0,28025958,2290382,1353861,28025958,403,0.0,0,0.0,0.0,1.0
EMP-4453,Sierra,Servicios,"Actividades profesionales, científicas y técnicas",Grande Empresa,2021,1,462415,9402324,0,0.0,9372966.0,0,15294.0,15294.0,9743505,-341181,8523986,9728211,1441,171201.0,33612,0.0,0.0,1.0
EMP-4454,Sierra,Servicios,Actividades de servicios administrativos y de apoyo,Grande Empresa,2021,31,444592,5672181,0,0.0,5661595.0,0,4622156.0,4622156.0,5123922,548259,455354,501766,2852,22914.0,30240,1200.0,0.0,8.5
EMP-4455,Sierra,Servicios,Información y comunicación,Mediana Empresa B,2021,22,548996,3687756,0,0.0,3687756.0,0,407186.0,407186.0,1500874,2186882,836204,1093688,2347,7714.0,894440,0.0,516.0,6.0388687
EMP-4456,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2021,51,958937,2172377,0,8386100.0,0.0,0,1867.0,1867.0,560361,1612016,453290,558494,0,120000.0,17995,0.0,2700.0,1.0
EMP-4457,Sierra,Servicios,Información y comunicación,Grande Empresa,2021,87,5033952,20254878,0,0.0,20254878.0,0,879.0,879.0,13339055,6915823,2112624,13338176,678301,0.0,2140607,0.0,0.0,1.0
EMP-4458,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2021,40,731761,5992452,0,5755361.0,788741.0,0,4603481.0,4603481.0,5674265,318187,885198,1070784,13715,96782.0,2210,28976.0,4693.0,1.0
EMP-4459,Costa,Servicios,Transporte y almacenamiento,Grande Empresa,2021,31,1691925,8061358,0,0.0,7885286.0,0,7899.0,7899.0,6066196,1995162,5439227,6058297,8461,0.0,76066,0.0,0.0,1.0
EMP-4460,Sierra,Servicios,Actividades de servicios administrativos y de apoyo,Grande Empresa,2021,38,1045027,12054881,0,0.0,12036977.0,0,460107.0,460107.0,10477780,1577101,1400953,10017673,11584,10389.0,11207,0.0,0.0,1.0
EMP-4461,Costa,Servicios,Actividades de servicios administrativos y de apoyo,Mediana Empresa B,2021,123,3480790,4173542,0,0.0,4173542.0,0,20259.0,20259.0,395724,3777818,291692,375465,2722,116000.0,48182,142897.0,2718.0,10.60309278
EMP-4462,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2021,21,338294,2021403,0,7118049.0,0.0,0,83806.0,83806.0,1509478,511925,690829,1425672,34578,17138.0,32117,92284.0,1120.0,1.0
EMP-4463,Sierra,Servicios,Actividades inmobiliarias,Grande Empresa,2021,2,101331,9714951,0,0.0,9614019.0,0,8287791.0,8287791.0,9247239,467712,116225,959448,32981,0.0,7786,0.0,0.0,1.0
EMP-4464,Costa,Servicios,Actividades de atención de la salud humana y de asistencia social,Mediana Empresa B,2021,45,613267,4699928,0,0.0,4699928.0,0,1600079.0,1600079.0,3750830,949098,1873530,2150751,2729,245741.0,230540,29069.0,1278.0,1.0
EMP-4465,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,2021,0,0,621121,0,4251748.0,151689.0,0,99.0,99.0,580591,40530,372696,580492,6210,0.0,22986,435.0,0.0,1.0
EMP-4466,Costa,Servicios,Actividades de atención de la salud humana y de asistencia social,Mediana Empresa B,2021,76,1272406,2392863,0,0.0,2392021.0,0,52612.0,52612.0,1030419,1362444,304074,977807,2832,195715.0,70873,3669876.0,4628.0,1.0
EMP-4467,Sierra,Servicios,Actividades de servicios administrativos y de apoyo,Grande Empresa,2021,40,567190,7346657,0,0.0,7227890.0,0,3441300.0,3441300.0,3803639,3543018,250774,362339,396,7800.0,4223061,274.0,0.227124707,1.0
EMP-4468,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2021,64,931900,14887486,13476082,0.0,0.0,11900140,8534.0,11908674.0,13760993,1126493,1736042,1852319,64138,361815.0,7741,34717.0,9937.0,1.0
EMP-4469,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2021,53,565007,950450,0,7280634.0,0.0,0,43610.0,43610.0,244840,705610,150178,201230,8571,21056.0,3771,25869.0,9600.0,1.0
EMP-4470,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2021,11,278388,1528317,0,38120196.0,71525.0,0,5354.0,5354.0,193350,1334967,83959,187996,4376,10221.0,38875,134794.0,0.0,1.0
EMP-4471,Costa,Manufactura,Industrias manufactureras,Mediana Empresa A,2021,2,55780,1593528,0,0.0,1593528.0,0,1320238.0,1320238.0,1329300,264228,7828,9062,681,0.0,241513,-180468.0,0.0,59.11163895
EMP-4472,Costa,Servicios,Enseñanza,Grande Empresa,2021,405,8361983,26202657,0,0.0,26091734.0,0,218423.0,218423.0,9636162,16566495,7377944,9417739,295848,30781.0,425175,5255451.0,6054.0,1.0
EMP-4473,Sierra,Servicios,Actividades de alojamiento y de servicio de comidas,Mediana Empresa A,2021,7,228522,1509392,0,0.0,1509392.0,718621,21014.0,739635.0,973359,536033,161462,233724,31056,57375.0,0,0.0,7629.0,2.802309944
EMP-4474,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,2021,1,8261,821200,0,2104239.0,0.0,0,0.0,0.0,779152,42048,60229,779152,9634,0.0,19781,-8564.0,0.0,138.1267392
EMP-4475,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,2020,8,99362,835797,0,2739727.0,0.0,0,8898.0,8898.0,567699,268098,31978,558801,6382,1800.0,5117,1510.0,0.0,1.0
EMP-4476,Costa,Servicios,Enseñanza,Mediana Empresa A,2021,35,574381,1841702,0,0.0,1841702.0,0,28.0,28.0,1156871,684831,956976,1156843,49041,488804.0,0,0.0,610.0,8.470546779
EMP-4477,Costa,Servicios,Información y comunicación,Grande Empresa,2021,43,1379911,53482599,0,0.0,53482599.0,0,3561.0,3561.0,8181298,45301301,1344244,8177737,5350,58353.0,22963977,575588.0,0.0,1.0
EMP-4478,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2021,2,39216,134156,0,6027927.0,0.0,0,0.0,0.0,9726,124430,6096,9726,0,0.0,329,0.0,0.0,1.0
EMP-4479,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2021,50,740541,1381551,0,13806689.0,0.0,0,6730.0,6730.0,280858,1100693,197097,274128,0,48214.0,0,33039.0,0.0,1.0
EMP-4480,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2021,6,121104,628556,0,8026800.0,58616.0,0,674.0,674.0,358748,269808,271546,358074,51487,16793.0,1287,1767.0,0.0,1.0
EMP-4481,Costa,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Mediana Empresa B,2021,13,175718,1062255,0,3868266.0,0.0,0,38518.0,38518.0,982946,79309,426391,944428,1901,0.0,24243,-124538.0,0.0,1.0
EMP-4482,Sierra,Servicios,Actividades financieras y de seguros,Mediana Empresa A,2020,12,239555,1540952,0,0.0,1540599.0,0,357848.0,357848.0,1089234,451718,557515,731386,13151,88516.0,23664,26853.0,60.0,3.5
EMP-4483,Sierra,Servicios,Actividades de servicios administrativos y de apoyo,Grande Empresa,2021,115,1635316,8253669,0,0.0,8253669.0,0,3802.0,3802.0,6421072,1832597,5873506,6417270,10585,146098.0,34825,0.0,0.0,1.0
EMP-4484,Costa,Manufactura,Industrias manufactureras,Grande Empresa,2021,50,1034316,10433369,9717100,3000000.0,0.0,4738687,853553.0,5592240.0,8383110,2050259,1122676,2790870,20781,135809.0,17691,114448.0,16921.0,1.0
EMP-4485,Sierra,Servicios,"Actividades profesionales, científicas y técnicas",Mediana Empresa B,2020,92,1267661,2683839,0,0.0,2683839.0,0,86814.0,86814.0,1119710,1564129,961748,1032896,0,287105.0,27449,11500.0,7169.0,10.12694797
EMP-4486,Sierra,Servicios,Información y comunicación,Mediana Empresa A,2021,19,311626,1654319,0,0.0,1654319.0,0,264236.0,264236.0,1030943,623376,208471,766707,0,57850.0,41686,-5000.0,0.0,6.42502428
EMP-4487,Sierra,Servicios,Otras actividades de servicios,Mediana Empresa B,2021,13,176757,1066258,0,3287606.0,0.0,0,11705.0,11705.0,489339,576919,280609,477634,0,127341.0,19434,-120905.0,0.0,2.602921647
EMP-4488,Costa,Servicios,Transporte y almacenamiento,Mediana Empresa A,2021,22,235868,1752677,0,0.0,1752677.0,0,202555.0,202555.0,1262042,490635,1001411,1059487,0,66190.0,114878,249708.0,0.0,1.0
EMP-4489,Costa,Manufactura,Industrias manufactureras,Mediana Empresa B,2021,2,73752,135416,0,2561616.0,0.0,0,727.0,727.0,204824,-69408,177443,204097,24201,102451.0,0,0.0,0.0,1.0
EMP-4490,Sierra,Comercio,Comercio al por mayor y al por menor; reparación de vehículos automotores y motocicletas,Grande Empresa,2021,26,338916,760903,0,5081429.0,0.0,0,21352.0,21352.0,366849,394054,339042,345497,1619,116000.0,0,0.0,1440.0,1.0
